,state,voted,calculated_age,Voters_Gender,Parties_Description,EthnicGroups_EthnicGroup1Desc,Ethnic_Description,Residence_HHParties_Description,CommercialData_EstimatedIncomeAmount,CommercialData_PropertyType,CommercialData_EstHomeValue,nonpartisan_donation
13845,ny,0,50.93611109574211,1,Democratic,European,Likely Af-Am (Modeled),Independent,90927.01146591746,Residential,287236.91369378974,0
13846,nj,1,66.69513103565103,0,Non-Partisan,European,Chinese,Democratic & Independent,239830.6153809889,Residential,591915.0774575736,0
13847,fl,1,25.56524079052951,1,Non-Partisan,European,German,Democratic & Independent,255832.1094703462,Residential,753632.1809137003,0
13848,or,0,15.157424154859672,1,Republican,European,English/Welsh,Independent,58025.90770222999,Residential,163267.61260891196,1
13849,la,0,46.5833928315748,0,Democratic,European,English/Welsh,Democratic,208512.26279766086,Apartment,296299.12302303954,1
13850,ca,0,51.081421135736754,1,Democratic,Hispanic and Portuguese,English/Welsh,Democratic,64534.86407607707,Unknown,127804.4518850723,1
13851,nh,1,52.62196205435316,1,Republican,Hispanic and Portuguese,Chinese,Democratic & Republican,108349.42958786362,Residential,539755.6755722205,0
13852,oh,0,28.97461135873373,1,Democratic,European,Scots,Democratic & Independent,46430.6783468153,Apartment,2267816.5948508,0
13853,il,0,58.07161947303365,1,Democratic,European,English/Welsh,Independent,55106.84133931281,Condominium,132254.88749368244,0
13854,ca,0,50.38033300416753,0,Working Family Party,European,German,Republican & Independent,20023.667121550432,Unknown,2778065.3550264277,0
13855,ga,0,80.04258919955825,0,Republican,Hispanic and Portuguese,English/Welsh,Democratic,40734.65625357882,Apartment,140297.13930910322,0
13856,mn,0,47.1409378304942,1,Republican,Likely African-American,African or Af-Am Self Reported,Republican,225849.46759976566,Residential,310505.2360463335,0
13857,tx,1,35.47340190444631,1,Republican,Hispanic and Portuguese,English/Welsh,Democratic,73898.62161463767,Residential,448538.2550350256,0
13858,ca,0,21.733514537340287,0,Republican,East and South Asian,Irish,Democratic & Republican & Independent,58398.89758758379,Apartment,86107.46406618824,0
13859,or,0,78.7206311710655,1,Democratic,European,English/Welsh,Republican & Independent,120416.39269946913,Residential,637632.0309524972,0
13860,nc,1,61.13486235944247,0,Democratic,European,German,Democratic,79835.11307788362,Residential,488205.4544103998,0
13861,mo,0,72.06016660166205,1,Non-Partisan,European,Likely Af-Am (Modeled),Democratic & Independent,138556.53022289148,Residential,86094.05650593204,0
13862,in,1,56.96438371475272,1,Democratic,European,Hispanic,Democratic,222429.98207231396,Residential,145399.0622269854,0
13863,ny,0,33.297056778234435,0,Democratic,Hispanic and Portuguese,Chinese,Democratic,60921.243259475996,Apartment,222731.57553336126,0
13864,ca,1,20.74886053460075,1,Non-Partisan,European,Hispanic,Independent,255612.2015888191,Apartment,201697.15994460223,0
13865,nh,1,54.651228512117015,0,Republican,Likely African-American,Italian,Republican,118119.49228271107,Apartment,639666.7832402987,0
13866,oh,1,68.68817930323436,0,Democratic,Hispanic and Portuguese,German,Democratic,20693.900984059666,Residential,387220.23118929565,0
13867,ny,1,78.76727366951722,1,Republican,Hispanic and Portuguese,Dutch (Netherlands),Republican,200245.3418998876,Residential,1001743.3877256829,0
13868,va,1,64.9764380566734,0,Democratic,Likely African-American,Hispanic,Democratic,263505.8196437926,Triplex,478392.8203927023,1
13869,il,0,17.107443134594774,0,Republican,European,English/Welsh,Independent,79644.12705013822,Unknown,276047.85641465,0
13870,tx,1,55.84683569044162,0,Non-Partisan,Other,Irish,Independent,64554.69486388455,Residential,267486.2704701696,0
13871,ca,1,49.71742901979267,0,Democratic,Other,English/Welsh,Republican,111561.51079551934,Residential,547769.4983916082,0
13872,in,1,59.8086743088482,1,Republican,European,Chinese,Independent,130282.04349638737,Residential,384020.7471738572,0
13873,oh,1,20.62769456338319,0,Republican,Other,English/Welsh,Democratic,120554.01062383021,Apartment,427250.0246686718,0
13874,pa,1,21.16569221688517,0,American Independent,European,English/Welsh,Independent,83814.8441336021,Residential,75471.21497089954,0
13875,tx,0,46.84646789152685,1,Republican,Hispanic and Portuguese,African or Af-Am Self Reported,Democratic & Independent,67219.99640540525,Unknown,319446.4771100413,0
13876,hi,1,82.0123705945155,0,Democratic,European,Arab,Democratic,93297.7984222103,Residential,100079.07261981617,0
13877,ca,1,28.601204877880672,1,Democratic,Hispanic and Portuguese,German,Democratic & Independent,107239.79690377621,Residential,337820.2181677355,0
13878,ny,1,82.67421670317546,1,Democratic,Likely African-American,Chinese,Independent,70657.02026035171,Unknown,443934.1476275383,0
13879,ca,1,71.71263100055592,0,Republican,Other,English/Welsh,Independent,81168.24269152369,Residential,29024.3191032271,0
13880,tx,1,56.68736523722137,0,Non-Partisan,Likely African-American,Romanian,Democratic & Independent,110718.529257528,Residential,419809.36168950284,0
13881,ga,0,51.81047145551791,1,Democratic,East and South Asian,German,Democratic & Independent,107991.32370144833,Residential,172065.71313346317,0
13882,il,1,36.71369131485685,1,Republican,European,Scots,Democratic,68593.58440674504,Residential,169356.58569010714,0
13883,ma,0,61.44147230993133,0,Democratic,European,English/Welsh,Democratic,11919.776480099166,Apartment,123213.28553119233,0
13884,pa,1,28.9992789450626,0,Conservative,European,Likely Af-Am (Modeled),Democratic,91482.40734082577,Apartment,200974.77645982488,0
13885,ca,0,27.199359747243157,1,Non-Partisan,European,Hispanic,Democratic,7083.881540075208,Residential,521072.66501797945,1
13886,il,0,36.51507395589333,1,Democratic,European,Hispanic,Democratic & Independent,90470.96485291308,Apartment,622373.3639488537,0
13887,mo,1,50.006689842590134,1,Republican,European,English/Welsh,Independent,76189.92199585933,Residential,1171580.367825941,0
13888,fl,0,14.996123896766244,0,Republican,Other,English/Welsh,Democratic,90780.01334058128,Residential,101598.48220858586,0
13889,ny,1,32.40457960649754,0,Democratic,Other,Likely Af-Am (Modeled),Independent,103446.81041804282,Residential,120122.32518274097,0
13890,la,0,21.369345295358876,1,Republican,European,Irish,Democratic,159064.01510307007,Residential,405318.94902483723,0
13891,ca,0,49.32936794190163,0,Democratic,East and South Asian,English/Welsh,Democratic,56375.23642858351,Residential,635429.8925241625,0
13892,nc,0,53.04153071563582,1,Non-Partisan,European,African or Af-Am Self Reported,Democratic,128976.30295194859,Residential,690486.3467408941,1
13893,in,0,62.377435643931584,0,Democratic,European,Likely Af-Am (Modeled),Independent,95607.22322874698,Residential,196384.79771521568,1
13894,mi,1,56.71214182312112,1,Democratic,European,German,Democratic & Independent,119361.89003586886,Duplex,82633.87674894986,0
13895,in,1,78.3173431739014,1,Democratic,European,Arab,Independent,95993.0162489563,Apartment,179816.65730533056,0
13896,fl,0,17.371133259648033,1,Non-Partisan,European,German,Independent,91671.92374729682,Residential,431989.63593480864,0
13897,ar,1,55.119206953744545,1,Republican,European,Finnish,Independent,80192.58893409355,Residential,503474.890489226,0
13898,ky,1,45.52061591848374,1,Democratic,European,Irish,Independent,44680.47233748606,Residential,380643.14971308055,0
13899,ca,1,45.671959586839264,1,Conservative,Likely African-American,Irish,Independent,46304.733455640184,Residential,1177258.8012969657,0
13900,ny,1,32.201661043256834,0,Democratic,European,Hispanic,Democratic,98753.92867966538,Residential,135336.8701582311,1
13901,il,0,50.183567901995495,0,Republican,Hispanic and Portuguese,English/Welsh,Independent,13782.935276273432,Apartment,163018.06727520263,1
13902,oh,0,33.811847736772016,1,Republican,European,Scots,Democratic & Independent,41265.55541886671,Unknown,275287.0613247093,0
13903,pa,1,13.72532763908502,0,Democratic,European,Hispanic,Democratic & Independent,238331.56920575784,Residential,127367.06378285128,0
13904,nc,1,81.93093710824299,0,Republican,European,English/Welsh,Independent,86096.64436055472,Residential,879774.025791538,1
13905,mo,1,57.4798191703965,1,Democratic,European,German,Democratic & Republican & Independent,43115.59123298279,Residential,475922.15007463895,1
13906,az,1,63.13529519940993,0,Non-Partisan,Likely African-American,Hungarian,Democratic & Republican & Independent,99619.25025035914,Residential,842056.1613457375,0
13907,wi,0,47.181158203427906,1,Democratic,European,French,Republican,105651.88857493582,Residential,214235.01660107335,0
13908,ny,0,42.088996142120926,1,Natural Law,European,English/Welsh,Republican,18793.0653661403,Residential,153053.67105943945,0
13909,mn,0,21.64476473653167,1,Non-Partisan,European,English/Welsh,Independent,269642.15143641795,Apartment,725917.0818916641,0
13910,ny,0,48.598900989442015,0,Working Family Party,European,Irish,Independent,107215.72725957273,Residential,347646.6375867788,0
13911,ca,0,48.16801033263249,0,Democratic,European,Likely Af-Am (Modeled),Democratic & Republican,72447.34747263417,Condominium,412163.3988070149,0
13912,wa,1,54.9150008303953,1,Democratic,European,Hispanic,Democratic,89604.91481878195,Residential,104397.49389383926,0
13913,ca,1,62.47649232276137,0,Non-Partisan,Hispanic and Portuguese,Hispanic,Independent,131566.30918553512,Mobil Home,78455.90905219527,0
13914,ny,0,46.82333156998995,1,Democratic,Likely African-American,German,Democratic,129297.2095553936,Condominium,200523.118127725,1
13915,co,1,83.25746953269797,0,Republican,European,English/Welsh,Independent,115093.49330363682,Residential,80951.52973600653,0
13916,az,1,51.77807018091339,0,Democratic,European,German,Democratic,84700.56697974456,Residential,52627.27670806701,0
13917,al,1,38.48133489388128,0,Non-Partisan,European,English/Welsh,Democratic,54496.19201039981,Residential,334689.99365020206,0
13918,ca,0,63.4823245870251,1,Republican,European,Scots,Democratic,215178.80244678745,Residential,722860.518114178,0
13919,ny,1,23.236205809789368,1,Non-Partisan,European,Turkish,Independent,33439.48582282447,Residential,244309.3240780502,0
13920,ny,1,50.54914725869588,0,Non-Partisan,European,German,Democratic,250934.13505413473,Residential,325178.46538589965,0
13921,fl,1,81.64580405087081,0,Democratic,Hispanic and Portuguese,Scots,Republican,84714.18774178598,Residential,170417.11413648492,0
13922,fl,1,50.376297244520366,0,Republican,Hispanic and Portuguese,Irish,Republican,83234.92149889993,Residential,553957.121682435,0
13923,ma,1,26.361199673870843,1,Democratic,European,Likely Af-Am (Modeled),Democratic,90824.83521979739,Duplex,396560.40323344816,1
13924,nj,1,46.77136842469776,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic & Republican & Independent,153729.3346265917,Apartment,261081.5525323079,0
13925,dc,1,30.60475754180415,1,Republican,Other,Polish,Democratic,77470.78863862957,Residential,267733.03256570746,0
13926,ca,1,56.95209243925872,1,Libertarian,European,Irish,Republican,52017.372944547074,Residential,208257.09898546038,0
13927,nc,1,19.603949153929364,0,Republican,European,Hispanic,Democratic,61251.49278918766,Residential,64656.87523473641,1
13928,ca,0,24.87215289074009,1,Republican,European,Hispanic,Democratic & Independent,112096.8847027673,Apartment,-3214.712300674204,0
13929,oh,0,81.6095845685909,0,Democratic,Hispanic and Portuguese,African or Af-Am Self Reported,Independent,195748.00544791884,Residential,218418.11975022958,0
13930,in,1,21.821517193846304,1,Non-Partisan,Likely African-American,Hispanic,Independent,59318.562599693694,Residential,452957.42306230956,0
13931,me,0,26.74218285100261,1,Democratic,Hispanic and Portuguese,Irish,Democratic & Republican,104817.20801904815,Residential,659232.5605160516,1
13932,ca,0,26.16499281296806,0,Democratic,European,Finnish,Republican,87839.38581571387,Residential,190364.6804341716,0
13933,sc,1,43.646940989523344,1,Democratic,East and South Asian,Vietnamese,Democratic,24400.429941200982,Residential,219389.04374864418,0
13934,ny,1,35.193343680107304,1,Democratic,Other,English/Welsh,Republican,85994.06307005603,Residential,273320.32635042694,0
13935,ct,1,62.70069483235071,1,Democratic,Hispanic and Portuguese,English/Welsh,Democratic,115516.06004463728,Residential,124580.68471389035,0
13936,de,0,46.46528203712724,0,Republican,European,English/Welsh,Democratic,157321.17645353187,Residential,701456.1187736649,0
13937,wi,0,72.3662932070943,1,Republican,European,Hispanic,Independent,89218.35456434007,Mobil Home,455889.01142038277,0
13938,ny,1,30.09949850389362,0,Democratic,European,English/Welsh,Independent,130772.27983019236,Residential,282670.7769380467,1
13939,co,1,55.56521969320455,1,Democratic,Hispanic and Portuguese,Hispanic,Independent,260601.22097111493,Apartment,462090.39292638743,0
13940,ok,0,64.41858583490632,0,Democratic,European,Russian (omitting former Soviet States),Democratic,89031.84614322394,Residential,375445.8707710553,1
13941,az,1,24.5498043046762,1,Democratic,East and South Asian,Hispanic,Democratic,87325.1411961265,Duplex,530008.9000234269,0
13942,ga,1,64.87129599698346,1,Democratic,East and South Asian,English/Welsh,Independent,110270.43537451603,Residential,347507.8062061137,0
13943,ct,0,22.577687392811114,0,Democratic,Hispanic and Portuguese,Hispanic,Republican,117840.28023851156,Unknown,149032.94652237248,0
13944,tx,1,47.11196016120799,0,Republican,Hispanic and Portuguese,Persian,Independent,60935.860566628035,Residential,1177977.854671537,0
13945,md,1,14.883647417883642,0,Democratic,Other,Irish,Democratic,108567.43102843224,Residential,308965.4535333229,0
13946,ms,1,81.50359266605324,1,Democratic,Other,Armenian,Republican,82723.75964028301,Residential,265218.2498114868,0
13947,pa,0,36.09642974079432,1,Democratic,European,Hispanic,Democratic,212508.82675007792,Residential,309067.30755846726,0
13948,ny,1,47.84984105145064,1,Republican,European,Irish,Democratic,263561.37064807484,Residential,203126.88662789715,0
13949,ca,1,80.44869354380987,1,Democratic,East and South Asian,Irish,Democratic,239275.50186833082,Condominium,439052.6822976797,0
13950,tx,1,36.07880946856684,0,Democratic,European,Scots,Democratic,264354.1608123507,Residential,177357.7251235975,0
13951,az,1,41.576253409795925,0,Republican,European,German,Democratic & Republican,145227.36092504745,Residential,129535.72428509808,0
13952,or,1,30.507239983161035,1,Republican,Likely African-American,Arab,Independent,50716.81553448805,Residential,313342.37819704635,0
13953,fl,1,45.42152378785432,0,Republican,Likely African-American,Persian,Democratic & Republican,115178.8636854259,Residential,467380.8115432621,0
13954,ca,1,24.28942560288349,1,Republican,European,Irish,Independent,101562.48443560276,Apartment,2798037.018355362,0
13955,pa,0,24.069069354783906,0,Democratic,Other,German,Independent,54817.89678012036,Residential,587961.2533042249,0
13956,nj,0,54.06364992696113,0,Democratic,European,Irish,Democratic & Republican,100315.12427776998,Unknown,529892.5827681173,0
13957,ca,1,18.864059352808255,1,Non-Partisan,Hispanic and Portuguese,Likely Af-Am (Modeled),Democratic,214947.21979055926,Residential,91083.04910478706,0
13958,ca,1,63.83857297739376,1,Democratic,Likely African-American,Scots,Independent,45341.764655363804,Residential,324560.9133789645,0
