"","state","voted","calculated_age","Voters_Gender","Parties_Description","EthnicGroups_EthnicGroup1Desc","Residence_HHParties_Description","CommercialData_EstimatedIncomeAmount","CommercialData_PropertyType","CommercialData_EstHomeValue","nonpartisan_donation"
"14860","id","1",57,"1","Non-Partisan","","Independent",37000,"Unknown",194891,"1"
"14861","mo","1",94,"0","Non-Partisan","European","Independent",NA,"Residential",NA,"0"
"14862","ny","0",34,"0","Democratic","Hispanic and Portuguese","Democratic",8000,"Duplex",376086,"0"
"14863","ok","1",34,"0","Non-Partisan","European","Independent",191000,"Unknown",143356,"0"
"14864","ia","1",28,"0","Non-Partisan","European","Republican & Independent",130000,"Residential",679254,"0"
"14865","ca","1",35,"0","Democratic","Hispanic and Portuguese","Democratic",85000,"Residential",1378586,"0"
"14866","ca","1",69,"1","Democratic","European","Democratic & Independent",94106,"Residential",863501,"0"
"14867","al","1",18,"0","Democratic","Likely African-American","Democratic",54000,"Residential",164919,"0"
"14868","ca","1",48,"1","Republican","European","Republican",64000,"Residential",312263,"1"
"14869","az","1",57,"1","Republican","European","Republican",104600,"Residential",287500,"0"
"14870","tn","0",23,"1","Non-Partisan","Hispanic and Portuguese","Independent",148059,"Residential",186135,"0"
"14871","wi","1",44,"0","Non-Partisan","European","Independent",121428,"Residential",336695,"1"
"14872","mn","1",22,"0","Non-Partisan","European","Independent",196000,"Residential",458531,"0"
"14873","ca","1",42,"1","Democratic","European","Democratic",85000,"Residential",764796,"0"
"14874","mn","1",29,"0","Republican","European","Republican",190146,"Unknown",975475,"0"
"14875","mi","1",68,"0","Republican","European","Republican",72000,"Apartment",166531,"0"
"14876","in","0",38,"1","Democratic","European","Democratic & Independent",125000,"Residential",175675,"0"
"14877","fl","1",43,"0","Non-Partisan","European","Independent",33000,"Residential",216666,"0"
"14878","ca","1",46,"1","Non-Partisan","European","Independent",250000,"Residential",960586,"0"
"14879","oh","1",35,"0","Republican","European","Republican",199000,"Residential",346806,"0"
"14880","nm","0",70,"1","Democratic","Hispanic and Portuguese","Democratic",NA,"Apartment",NA,"0"
"14881","tx","0",NA,"1","Democratic","Hispanic and Portuguese","Democratic",40624,"Mobil Home",97142,"0"
"14882","nj","1",67,"0","Democratic","European","Democratic & Independent",138000,"Unknown",234483,"1"
"14883","mn","0",51,"0","Republican","European","Republican",110000,"Apartment",134598,"1"
"14884","oh","1",30,"0","Democratic","European","Democratic",63124,"Apartment",330044,"0"
"14885","pa","1",21,"0","Democratic","Hispanic and Portuguese","Democratic & Independent",64000,"Unknown",188170,"0"
"14886","mo","1",66,"0","Republican","European","Republican",25000,"Unknown",162500,"0"
"14887","ca","0",20,"1","Democratic","Hispanic and Portuguese","Democratic",138000,"Apartment",634280,"0"
"14888","nj","0",42,"1","Democratic","European","Democratic",183000,"Triplex",323076,"0"
"14889","il","1",55,"0","Non-Partisan","European","Democratic & Independent",206000,"Residential",473809,"1"
"14890","fl","1",69,"1","Republican","Hispanic and Portuguese","Republican",229000,"Residential",356930,"0"
"14891","ca","1",22,"1","Democratic","European","Democratic & Republican & Independent",53000,"Residential",237447,"0"
"14892","va","0",51,"1","Democratic","European","Democratic",242000,"Residential",468524,"0"
"14893","ny","1",39,"1","Democratic","Likely African-American","Democratic",36000,"Condominium",147420,"0"
"14894","ny","1",63,"0","Non-Partisan","European","Democratic & Independent",55000,"Apartment",565579,"0"
"14895","mi","1",56,"0","Republican","European","Republican",33635,"Residential",213157,"1"
"14896","ca","1",35,"0","Democratic","Likely African-American","Democratic",123000,"Unknown",873626,"0"
"14897","de","1",36,"0","Republican","European","Democratic & Republican",55000,"Residential",178499,"0"
"14898","tx","0",23,"1","Democratic","Hispanic and Portuguese","Democratic",19000,"Apartment",58306,"0"
"14899","mo","0",55,"0","Republican","European","Republican",167000,"Residential",216175,"0"
"14900","ia","1",50,"0","Republican","European","Republican & Independent",98000,"Residential",197221,"1"
"14901","ct","1",60,"0","Non-Partisan","European","Independent",166000,"Duplex",952909,"1"
"14902","id","1",70,"0","Non-Partisan","Hispanic and Portuguese","Independent",52880,"Unknown",224703,"0"
"14903","tx","1",61,"1","Republican","Hispanic and Portuguese","Republican",52332,"Apartment",160095,"0"
"14904","wa","1",25,"1","Democratic","European","Democratic",55000,"Residential",187187,"0"
"14905","mn","1",24,"0","Republican","European","Republican",101000,"Apartment",81841,"0"
"14906","ca","1",67,"1","Republican","European","Republican",218010,"Residential",2005385,"1"
"14907","ca","0",56,"1","American Independent","","Independent",100490,"Unknown",683916,"0"
"14908","or","1",70,"0","Non-Partisan","European","Independent",34000,"Residential",179124,"1"
"14909","ny","1",19,"1","Democratic","European","Democratic",57000,"Apartment",420295,"0"
"14910","tn","0",61,"1","Non-Partisan","European","Republican & Independent",51911,"Residential",207000,"1"
"14911","ca","1",26,"1","Republican","Hispanic and Portuguese","Republican & Independent",53272,"Residential",408716,"0"
"14912","ny","1",66,"1","Democratic","European","Democratic",146000,"Residential",333220,"1"
"14913","fl","1",47,"0","Democratic","European","Democratic",64017,"Apartment",963361,"0"
"14914","nc","1",53,"1","Republican","European","Republican & Independent",70000,"Residential",187500,"0"
"14915","ca","1",25,"1","Libertarian","European","Independent",240000,"Residential",1963588,"0"
"14916","nj","0",66,"1","Republican","European","Democratic & Republican & Independent",120051,"Residential",756578,"0"
"14917","tx","1",32,"1","Democratic","Hispanic and Portuguese","Democratic",38468,"Apartment",100892,"0"
"14918","md","1",65,"0","Democratic","European","Democratic",62343,"Residential",181480,"1"
"14919","mi","0",45,"1","Democratic","Likely African-American","Democratic & Republican",31000,"Unknown",83541,"0"
"14920","fl","1",65,"1","Republican","","Republican",73000,"Residential",179011,"0"
"14921","mi","0",56,"0","Democratic","Likely African-American","Democratic",50775,"Apartment",87221,"0"
"14922","al","1",45,"1","Republican","European","Republican",30000,"Residential",79581,"0"
"14923","mi","0",18,"1","Democratic","European","Democratic",147000,"Residential",287606,"0"
"14924","la","1",50,"1","Democratic","Likely African-American","Democratic",58000,"Residential",151820,"0"
"14925","ga","1",58,"0","Republican","European","Republican",107755,"Residential",432669,"0"
"14926","ca","1",38,"1","Democratic","Hispanic and Portuguese","Democratic & Republican",51000,"Unknown",173749,"0"
"14927","tx","1",23,"1","Republican","European","Republican",120000,"Residential",240255,"0"
"14928","mn","1",28,"1","Republican","European","Republican",250000,"Residential",452186,"1"
"14929","md","1",23,"1","Democratic","Likely African-American","Democratic",226000,"Apartment",423120,"0"
"14930","ny","1",50,"0","Non-Partisan","European","Democratic & Independent",178000,"Duplex",NA,"0"
"14931","or","1",45,"1","Non-Partisan","European","Independent",62781,"Triplex",827019,"0"
"14932","vt","1",88,"0","Non-Partisan","European","Independent",84000,"Residential",609913,"1"
"14933","ms","1",69,"1","Non-Partisan","European","Independent",72000,"Residential",64893,"0"
"14934","tx","1",81,"1","Republican","European","Republican",71821,"Residential",206249,"0"
"14935","ma","1",23,"1","Non-Partisan","European","Independent",196153,"Residential",737499,"0"
"14936","mi","1",22,"0","Democratic","","Democratic",21052,"Residential",57565,"0"
"14937","mi","0",21,"0","Democratic","European","Democratic & Republican",78703,"Unknown",162500,"0"
"14938","tx","1",70,"1","Republican","","Republican",64000,"Residential",375000,"1"
"14939","ca","1",62,"1","Democratic","Hispanic and Portuguese","Democratic",116000,"Unknown",1000000,"0"
"14940","va","1",38,"1","Republican","Hispanic and Portuguese","Democratic & Republican",141000,"Residential",457141,"0"
"14941","ca","1",61,"0","Democratic","Hispanic and Portuguese","Democratic",89000,"Apartment",681961,"0"
"14942","md","1",NA,"1","Democratic","European","Democratic",NA,"Apartment",NA,"0"
"14943","tx","1",29,"1","Democratic","European","Democratic",47646,"Residential",74761,"0"
"14944","ca","0",21,"0","Republican","European","Republican",250000,"Residential",2736506,"0"
"14945","in","0",54,"1","Non-Partisan","","Democratic & Independent",77000,"Triplex",163162,"0"
"14946","ok","0",21,"1","Non-Partisan","European","Independent",12000,"Residential",119565,"0"
"14947","mt","1",64,"1","Republican","European","Republican",87000,"Residential",346329,"1"
"14948","co","1",63,"1","Republican","European","Republican",250000,"Residential",1332332,"0"
"14949","al","0",40,"0","Republican","European","Republican",81797,"Residential",487644,"0"
"14950","az","1",37,"1","Democratic","Hispanic and Portuguese","Democratic & Republican",65224,"Residential",222580,"0"
"14951","ny","0",39,"1","Non-Partisan","","Democratic & Independent",64832,"Apartment",153772,"0"
"14952","ma","1",24,"0","Democratic","Hispanic and Portuguese","Democratic & Independent",108000,"Residential",466331,"0"
"14953","tx","0",22,"1","Democratic","Hispanic and Portuguese","Democratic",65977,"Apartment",194791,"0"
"14954","tx","1",35,"0","Democratic","Hispanic and Portuguese","Democratic",100000,"Apartment",412590,"0"
"14955","va","1",86,"1","Republican","","Republican",104000,"Residential",459308,"1"
"14956","ky","1",44,"0","Democratic","European","Democratic & Republican",133000,"Unknown",247743,"0"
"14957","pa","0",62,"0","Non-Partisan","European","Democratic & Independent",46792,"Duplex",381578,"1"
"14958","fl","1",46,"1","Democratic","European","Democratic & Republican & Independent",250000,"Residential",501548,"1"
"14959","tx","1",83,"1","Democratic","European","Democratic & Republican",48000,"Residential",297082,"1"
"14960","la","1",59,"1","Republican","European","Republican & Independent",71000,"Residential",230057,"0"
"14961","ca","1",88,"1","Non-Partisan","European","Democratic & Republican & Independent",68834,"Residential",325000,"1"
"14962","va","0",42,"0","Non-Partisan","European","Independent",7000,"Triplex",90901,"0"
"14963","co","1",34,"1","Democratic","European","Democratic",115000,"Apartment",214120,"0"
"14964","ut","1",63,"1","Republican","European","Democratic & Republican",124000,"Residential",472365,"1"
"14965","ny","1",77,"1","Republican","European","Republican",69000,"Apartment",364085,"1"
"14966","oh","1",55,"0","Republican","European","Republican",77000,"Unknown",160246,"0"
"14967","ct","1",70,"1","Non-Partisan","European","Independent",73268,"Residential",283259,"1"
"14968","md","1",30,"1","Democratic","East and South Asian","Democratic & Independent",63242,"Residential",261516,"0"
"14969","ca","1",38,"0","Democratic","European","Democratic",84000,"Residential",508612,"1"
"14970","ca","1",21,"1","Libertarian","East and South Asian","Republican & Independent",250000,"Residential",720651,"0"
"14971","az","0",92,"0","Non-Partisan","European","Independent",7000,"Apartment",108780,"0"
"14972","nj","1",52,"1","Non-Partisan","East and South Asian","Independent",97000,"Residential",325041,"0"
"14973","ma","0",56,"0","Non-Partisan","European","Independent",16278,"Apartment",206436,"0"
"14974","wi","1",62,"0","Republican","European","Republican & Independent",56000,"Residential",560962,"1"
"14975","fl","1",57,"0","Democratic","European","Democratic",10000,"Residential",130113,"0"
"14976","pa","1",65,"1","Democratic","European","Democratic & Republican",93000,"Residential",173749,"1"
"14977","az","1",44,"0","Republican","European","Republican & Independent",76281,"Residential",148749,"0"
"14978","ca","1",56,"1","Democratic","East and South Asian","Democratic",49000,"Apartment",255618,"0"
"14979","ks","1",63,"1","Non-Partisan","European","Independent",60000,"Apartment",95645,"1"
"14980","ky","1",73,"1","Republican","European","Republican & Independent",77499,"Residential",150767,"0"
"14981","ca","1",46,"0","Democratic","European","Democratic",97000,"Apartment",360390,"0"
"14982","ny","1",64,"0","Democratic","Hispanic and Portuguese","Democratic",36000,"Apartment",416719,"1"
"14983","in","0",21,"1","Non-Partisan","European","Independent",30000,"Apartment",142703,"0"
"14984","ca","0",33,"0","Non-Partisan","Hispanic and Portuguese","Independent",59626,"Duplex",335000,"1"
"14985","mi","1",50,"0","Democratic","European","Democratic",111309,"Residential",327040,"1"
"14986","oh","1",50,"0","Democratic","European","Democratic & Republican",21000,"Residential",187500,"0"
"14987","or","1",44,"1","Democratic","Hispanic and Portuguese","Democratic",91000,"Apartment",508867,"0"
"14988","ga","0",23,"1","Democratic","Likely African-American","Democratic",14000,"Apartment",112867,"0"
"14989","nh","1",80,"0","Democratic","European","Democratic & Republican",NA,"Apartment",NA,"0"
"14990","mi","0",40,"1","Democratic","Likely African-American","Democratic",31000,"Apartment",168749,"0"
"14991","nc","1",33,"0","Non-Partisan","European","Republican & Independent",31000,"Mobil Home",262636,"0"
"14992","tn","1",39,"1","Non-Partisan","Hispanic and Portuguese","Independent",63000,"Unknown",137500,"0"
"14993","ms","1",70,"1","Democratic","Likely African-American","Democratic & Republican & Independent",23000,"Unknown",58461,"0"
"14994","pa","1",71,"0","Democratic","European","Democratic & Republican",61338,"Residential",235715,"1"
"14995","nc","1",44,"0","Democratic","European","Democratic",87499,"Residential",198509,"0"
"14996","nj","0",20,"1","Non-Partisan","Hispanic and Portuguese","Independent",42053,"Apartment",189088,"0"
"14997","ct","1",20,"1","Republican","European","Republican",72000,"Apartment",252619,"0"
"14998","il","0",37,"1","Non-Partisan","","Independent",41000,"Unknown",62500,"0"
"14999","or","1",49,"0","Democratic","European","Democratic & Independent",241000,"Unknown",1297222,"0"
