"","state","voted","calculated_age","Voters_Gender","Parties_Description","EthnicGroups_EthnicGroup1Desc","Residence_HHParties_Description","CommercialData_EstimatedIncomeAmount","CommercialData_PropertyType","CommercialData_EstHomeValue","nonpartisan_donation"
"17552","ma","1",43,"0","Republican","","Republican & Independent",250000,"Residential",331069,"1"
"17553","md","1",57,"1","Democratic","","Democratic",79367,"Apartment",263034,"0"
"17554","nj","1",37,"0","Democratic","Hispanic and Portuguese","Democratic",39847,"Condominium",83779,"0"
"17555","oh","1",63,"0","Republican","European","Republican",40000,"Residential",403845,"0"
"17556","wi","0",NA,"1","Non-Partisan","European","Independent",248000,"Residential",672037,"0"
"17557","ca","0",28,"1","Non-Partisan","European","Independent",118181,"Apartment",282376,"0"
"17558","co","1",67,"1","Republican","European","Republican & Independent",97395,"Residential",458467,"1"
"17559","ny","1",47,"1","Non-Partisan","","Democratic & Independent",100977,"Residential",68218,"0"
"17560","wv","1",44,"0","Registered Independent","European","Independent",61000,"Unknown",101395,"0"
"17561","me","1",75,"1","Republican","European","Republican",39827,"Apartment",228092,"1"
"17562","pa","1",58,"1","Republican","European","Republican & Independent",82000,"Residential",458531,"0"
"17563","nv","1",37,"1","Democratic","European","Democratic & Republican",68000,"Residential",239723,"0"
"17564","ny","1",76,"1","Democratic","Other","Democratic & Independent",60000,"Residential",349772,"0"
"17565","il","1",41,"0","Non-Partisan","European","Independent",161403,"Residential",184544,"1"
"17566","fl","1",75,"0","Republican","European","Republican",54582,"Apartment",339130,"0"
"17567","ks","1",37,"0","Libertarian","European","Democratic & Independent",70000,"Residential",122044,"0"
"17568","la","1",30,"0","Democratic","European","Democratic & Republican",69259,"Residential",113606,"0"
"17569","mo","1",70,"1","Republican","European","Republican",49000,"Residential",173437,"1"
"17570","pa","0",56,"1","Republican","European","Republican",121000,"Residential",256604,"1"
"17571","va","1",65,"1","Republican","European","Republican",186000,"Residential",435856,"0"
"17572","sc","0",57,"1","Democratic","Likely African-American","Democratic",25000,"Apartment",87500,"0"
"17573","mo","1",60,"0","Republican","European","Democratic & Republican",169354,"Residential",255624,"0"
"17574","ut","1",33,"0","Republican","European","Republican",132000,"Unknown",526843,"0"
"17575","nc","1",42,"0","Democratic","European","Democratic",76704,"Residential",84999,"0"
"17576","va","1",19,"0","Non-Partisan","European","Independent",75669,"Apartment",303751,"0"
"17577","ga","1",31,"1","Non-Partisan","Likely African-American","Independent",47749,"Unknown",268610,"0"
"17578","az","1",60,"0","Non-Partisan","Hispanic and Portuguese","Democratic & Independent",124000,"Residential",284748,"0"
"17579","nc","1",77,"0","Republican","","Republican",121237,"Residential",319442,"1"
"17580","tx","1",63,"0","Non-Partisan","European","Independent",47000,"Residential",255612,"0"
"17581","ny","0",18,"0","Democratic","Likely African-American","Democratic",NA,"Apartment",306128,"0"
"17582","ga","0",49,"1","Republican","Likely African-American","Democratic & Republican",63648,"Residential",99190,"0"
"17583","mn","1",22,"0","Republican","Hispanic and Portuguese","Republican",90000,"Residential",259068,"0"
"17584","ca","1",76,"1","Republican","European","Republican",110000,"Condominium",582462,"0"
"17585","ny","1",47,"1","Democratic","Hispanic and Portuguese","Democratic",113000,"Apartment",494999,"0"
"17586","ny","1",67,"0","Democratic","Hispanic and Portuguese","Democratic",44000,"Apartment",140322,"1"
"17587","in","0",65,"0","Non-Partisan","European","Independent",110000,"Residential",177128,"0"
"17588","ca","1",77,"1","Democratic","European","Democratic",250000,"Residential",1269838,"1"
"17589","md","1",51,"1","Republican","","Democratic & Republican",240000,"Residential",1150182,"1"
"17590","va","1",69,"0","Republican","Hispanic and Portuguese","Democratic & Republican",82000,"Residential",473360,"0"
"17591","ny","1",38,"1","Non-Partisan","East and South Asian","Democratic & Independent",191000,"Residential",1170910,"1"
"17592","tn","0",18,"0","Non-Partisan","European","Democratic & Independent",173000,"Residential",294905,"0"
"17593","co","0",29,"0","Democratic","European","Democratic",25000,"Apartment",135653,"0"
"17594","fl","1",60,"1","Republican","European","Republican & Independent",129000,"Residential",116174,"1"
"17595","wa","0",42,"1","Republican","East and South Asian","Republican",120000,"Triplex",1478073,"0"
"17596","ny","1",67,"1","Conservative","European","Republican & Independent",152157,"Residential",881871,"0"
"17597","ia","1",55,"1","Democratic","European","Democratic & Republican",47646,"Residential",201242,"0"
"17598","nc","1",52,"1","Democratic","European","Democratic & Independent",169000,"Unknown",736889,"0"
"17599","tx","0",21,"0","Republican","European","Republican",79761,"Residential",203164,"0"
"17600","ny","1",32,"1","Democratic","European","Democratic & Independent",89000,"Triplex",258043,"0"
"17601","tx","1",69,"0","Non-Partisan","","Independent",49000,"Residential",NA,"0"
"17602","wa","1",24,"1","Republican","","Republican",149000,"Apartment",1113762,"0"
"17603","ma","1",36,"1","Democratic","Hispanic and Portuguese","Democratic & Independent",91182,"Residential",387782,"0"
"17604","tx","1",27,"0","Republican","European","Republican",95000,"Apartment",385945,"0"
"17605","ar","0",38,"0","Democratic","European","Democratic",25000,"Residential",94888,"0"
"17606","il","1",54,"1","Democratic","European","Democratic",66000,"Residential",256199,"1"
"17607","ia","1",73,"0","Republican","European","Republican",39000,"Residential",94062,"0"
"17608","il","0",65,"1","Democratic","","Democratic",38957,"Unknown",53888,"0"
"17609","fl","1",58,"1","Democratic","Likely African-American","Democratic",84015,"Apartment",226772,"0"
"17610","ar","1",32,"1","Non-Partisan","","Republican & Independent",68624,"Residential",111715,"0"
"17611","tx","1",69,"1","Democratic","Hispanic and Portuguese","Democratic",104000,"Residential",73999,"0"
"17612","md","1",60,"0","Democratic","Likely African-American","Democratic",73946,"Residential",287251,"0"
"17613","ga","1",20,"0","Non-Partisan","European","Independent",94337,"Residential",323403,"0"
"17614","tx","1",48,"0","Democratic","","Democratic",89000,"Residential",132499,"1"
"17615","ct","0",53,"0","Democratic","European","Democratic & Independent",107000,"Residential",287894,"0"
"17616","tx","0",83,"0","Republican","European","Republican",45000,"Residential",116612,"1"
"17617","co","1",36,"1","Democratic","European","Democratic",110000,"Residential",166345,"0"
"17618","al","0",50,"1","Democratic","Likely African-American","Democratic & Republican",15000,"Residential",90463,"0"
"17619","wa","1",64,"1","Democratic","European","Democratic & Republican",181943,"Residential",541785,"0"
"17620","ms","0",59,"0","Non-Partisan","European","Independent",54924,"Residential",363710,"1"
"17621","wy","1",83,"1","Republican","European","Democratic & Republican & Independent",196153,"Residential",1227886,"0"
"17622","nc","0",45,"0","Non-Partisan","European","Independent",40134,"Residential",229916,"0"
"17623","mi","1",61,"1","Democratic","European","Democratic",74761,"Apartment",250019,"0"
"17624","mi","1",61,"1","Democratic","","Democratic",135713,"Residential",112500,"0"
"17625","ca","1",59,"1","Democratic","Hispanic and Portuguese","Democratic",141175,"Residential",375000,"0"
"17626","ca","1",46,"1","American Independent","European","Independent",93000,"Apartment",425357,"0"
"17627","co","0",54,"1","Non-Partisan","European","Independent",108832,"Apartment",142503,"0"
"17628","wi","1",90,"1","Republican","European","Republican",213582,"Residential",462380,"1"
"17629","ms","1",82,"0","Democratic","Likely African-American","Democratic",112000,"Apartment",217504,"0"
"17630","pa","1",70,"1","Democratic","European","Democratic",24000,"Residential",137500,"1"
"17631","co","0",26,"1","Non-Partisan","Hispanic and Portuguese","Republican & Independent",79000,"Unknown",342572,"0"
"17632","ga","1",56,"1","Democratic","Likely African-American","Democratic",129860,"Residential",196862,"0"
"17633","tx","0",45,"1","Republican","European","Republican",155029,"Residential",287722,"0"
"17634","ny","0",20,"0","Democratic","European","Democratic & Republican & Independent",68000,"Apartment",137500,"0"
"17635","pa","0",65,"1","Republican","","Republican",35734,"Residential",181252,"1"
"17636","oh","1",32,"0","Democratic","European","Democratic",33000,"Residential",252205,"0"
"17637","nj","1",59,"0","Republican","European","Republican & Independent",168000,"Residential",683837,"0"
"17638","ca","1",53,"0","Democratic","Hispanic and Portuguese","Democratic",48000,"Apartment",182211,"0"
"17639","la","1",45,"0","Republican","European","Republican",138020,"Apartment",156047,"0"
"17640","ia","1",38,"0","Democratic","European","Democratic",20832,"Residential",149456,"0"
"17641","mi","1",24,"1","Democratic","Other","Democratic",55207,"Residential",139870,"0"
"17642","tx","1",39,"1","Republican","Hispanic and Portuguese","Republican",174000,"Residential",211486,"0"
"17643","ca","1",53,"0","Republican","European","Republican",51249,"Residential",467190,"0"
"17644","nj","1",37,"1","Non-Partisan","European","Republican & Independent",116000,"Residential",180499,"0"
"17645","az","0",64,"0","Republican","European","Democratic & Republican",67173,"Unknown",178499,"0"
"17646","ga","1",57,"0","Non-Partisan","European","Republican & Independent",250000,"Residential",378069,"0"
"17647","tx","1",42,"1","Democratic","Hispanic and Portuguese","Democratic",38000,"Apartment",53442,"0"
"17648","mo","1",54,"1","Republican","","Republican",62000,"Residential",162500,"0"
"17649","mo","1",73,"0","Republican","European","Republican",188000,"Residential",193399,"1"
"17650","ga","1",56,"0","Democratic","European","Democratic",49614,"Residential",319842,"0"
"17651","pa","0",44,"1","Non-Partisan","East and South Asian","Independent",63000,"Apartment",148590,"0"
"17652","mi","1",49,"0","Democratic","Likely African-American","Democratic",NA,"Unknown",54607,"0"
"17653","hi","0",31,"0","Democratic","Hispanic and Portuguese","Democratic",98749,"Unknown",434505,"0"
"17654","ok","1",40,"1","Republican","","Democratic & Republican",18000,"Residential",88749,"0"
"17655","fl","1",77,"1","Non-Partisan","European","Democratic & Independent",106418,"Condominium",203174,"0"
"17656","tx","0",59,"0","Democratic","European","Democratic",80350,"Residential",380907,"0"
"17657","ms","0",NA,"0","Democratic","European","Democratic",63067,"Apartment",92999,"0"
"17658","wi","1",72,"0","Democratic","European","Democratic",100000,"Residential",230881,"1"
"17659","co","1",26,"0","Democratic","European","Democratic & Independent",97655,"Unknown",157712,"0"
"17660","co","1",47,"1","Non-Partisan","European","Independent",100000,"Residential",459374,"0"
"17661","tn","0",48,"1","Republican","European","Republican",56799,"Residential",238466,"0"
"17662","ny","0",23,"1","Non-Partisan","European","Independent",75955,"Triplex",NA,"0"
"17663","tx","0",64,"0","Democratic","European","Democratic & Republican",140000,"Residential",625000,"0"
"17664","ar","1",77,"0","Democratic","Likely African-American","Democratic",74000,"Unknown",59166,"0"
"17665","pa","1",26,"1","Non-Partisan","European","Republican & Independent",111130,"Residential",161363,"1"
"17666","ca","1",41,"1","Democratic","European","Democratic",171794,"Apartment",611089,"0"
"17667","ct","0",59,"0","Republican","European","Republican & Independent",138000,"Residential",465573,"1"
"17668","ny","1",37,"1","Independence","","Independent",218091,"Apartment",874999,"0"
"17669","va","0",53,"0","Democratic","European","Democratic",197000,"Residential",461741,"1"
"17670","tx","1",35,"0","Democratic","European","Democratic",42916,"Residential",171354,"0"
"17671","pa","0",63,"1","Democratic","Likely African-American","Democratic",15000,"Apartment",12500,"1"
"17672","ca","1",64,"0","Democratic","East and South Asian","Democratic & Independent",150000,"Condominium",551786,"0"
"17673","ga","1",42,"0","Non-Partisan","European","Independent",76150,"Residential",337717,"0"
"17674","ca","1",24,"0","Non-Partisan","Hispanic and Portuguese","Democratic & Independent",139000,"Apartment",1125239,"0"
"17675","sc","1",42,"1","Republican","European","Republican",73000,"Residential",237500,"0"
"17676","mo","1",56,"1","Republican","European","Republican",91469,"Residential",294853,"0"
"17677","co","1",70,"1","Non-Partisan","European","Independent",250000,"Residential",2301101,"1"
"17678","in","1",53,"1","Democratic","European","Democratic & Independent",189000,"Residential",287500,"0"
"17679","ma","1",75,"1","Non-Partisan","European","Independent",80528,"Unknown",707152,"0"
"17680","ks","1",29,"1","Democratic","Hispanic and Portuguese","Democratic",40118,"Unknown",62500,"1"
"17681","ga","1",80,"1","Democratic","European","Democratic",46199,"Apartment",637705,"1"
"17682","ca","1",67,"1","Republican","European","Republican",132000,"Residential",602871,"1"
"17683","fl","1",38,"0","Democratic","Likely African-American","Democratic",28035,"Apartment",135768,"0"
"17684","az","1",69,"0","Democratic","Hispanic and Portuguese","Democratic",70832,"Apartment",470694,"0"
"17685","ny","0",40,"0","Non-Partisan","European","Independent",192000,"Residential",211400,"0"
"17686","ca","1",25,"1","Democratic","European","Democratic & Republican & Independent",78900,"Unknown",186045,"0"
"17687","wi","1",68,"0","Democratic","European","Democratic",7000,"Apartment",62250,"1"
"17688","ga","1",49,"0","Non-Partisan","European","Independent",69289,"Residential",214945,"1"
"17689","al","1",44,"1","Democratic","European","Democratic",40856,"Apartment",262500,"0"
"17690","fl","1",49,"1","Democratic","European","Democratic",22000,"Residential",217717,"0"
"17691","ky","1",43,"0","Republican","European","Republican",138425,"Residential",289849,"0"
"17692","va","1",82,"1","Republican","European","Republican",90947,"Condominium",406666,"1"
