"","state","voted","calculated_age","Voters_Gender","Parties_Description","EthnicGroups_EthnicGroup1Desc","Residence_HHParties_Description","CommercialData_EstimatedIncomeAmount","CommercialData_PropertyType","CommercialData_EstHomeValue","nonpartisan_donation"
"14599","ca","1",64,"1","Non-Partisan","European","Independent",115223,"Residential",285999,"0"
"14600","mo","1",38,"0","Republican","European","Republican",51399,"Residential",135226,"0"
"14601","il","1",49,"1","Non-Partisan","European","Independent",50142,"Apartment",147420,"0"
"14602","nc","0",32,"1","Non-Partisan","European","Democratic & Independent",34925,"Unknown",172889,"0"
"14603","fl","1",74,"0","Democratic","Hispanic and Portuguese","Democratic",64000,"Residential",325174,"1"
"14604","ar","0",62,"0","Republican","European","Republican",111000,"Apartment",425000,"0"
"14605","oh","1",81,"1","Republican","European","Republican & Independent",113000,"Apartment",257357,"0"
"14606","la","1",67,"0","Non-Partisan","European","Republican & Independent",33481,"Residential",125396,"1"
"14607","ca","1",70,"0","Unknown","","Independent",54000,"Residential",1395139,"0"
"14608","ut","1",28,"0","Non-Partisan","European","Independent",198000,"Residential",1005432,"0"
"14609","mo","1",68,"0","Republican","European","Republican",68111,"Apartment",201718,"1"
"14610","ca","0",32,"0","Republican","European","Republican & Independent",71749,"Residential",475000,"0"
"14611","il","0",56,"0","Democratic","European","Democratic",15000,"Apartment",173395,"0"
"14612","ga","0",47,"0","Democratic","European","Democratic",167000,"Residential",211577,"0"
"14613","wi","0",NA,"1","Democratic","Hispanic and Portuguese","Democratic",9000,"Apartment",111387,"0"
"14614","wa","0",48,"0","Republican","European","Republican",67339,"Residential",364689,"0"
"14615","fl","1",81,"1","Republican","European","Republican",24000,"Unknown",254081,"1"
"14616","oh","1",97,"1","Republican","European","Republican",38379,"Residential",183124,"1"
"14617","ok","1",34,"0","Libertarian","European","Republican & Independent",80000,"Residential",212015,"0"
"14618","ca","1",52,"1","Republican","European","Republican",104000,"Residential",244021,"1"
"14619","tx","0",59,"0","Republican","European","Republican",26000,"Unknown",147737,"0"
"14620","nh","1",56,"0","Republican","European","Republican",171000,"Residential",468524,"1"
"14621","pa","1",65,"0","Democratic","European","Democratic",69025,"Residential",221720,"1"
"14622","ga","0",22,"0","Democratic","Likely African-American","Democratic",77000,"Unknown",247499,"0"
"14623","mi","0",61,"0","Democratic","European","Democratic",116446,"Residential",154326,"0"
"14624","va","1",39,"0","Democratic","European","Democratic",90000,"Apartment",515426,"0"
"14625","ny","1",29,"1","Non-Partisan","European","Democratic & Independent",99000,"Apartment",668221,"0"
"14626","fl","0",52,"1","Non-Partisan","Other","Independent",110701,"Residential",181953,"1"
"14627","fl","1",34,"1","Republican","European","Republican",63000,"Residential",663407,"0"
"14628","nj","1",40,"0","Democratic","European","Democratic & Independent",84000,"Residential",481208,"0"
"14629","ny","0",65,"0","Democratic","Likely African-American","Democratic",49443,"Apartment",284407,"0"
"14630","mn","1",78,"1","Democratic","East and South Asian","Independent",133000,"Condominium",252345,"0"
"14631","ny","1",83,"0","Republican","European","Republican",68000,"Residential",257622,"1"
"14632","ri","1",66,"1","Non-Partisan","European","Independent",19000,"Apartment",44062,"0"
"14633","wa","1",58,"1","Democratic","","Democratic",83392,"Apartment",270058,"0"
"14634","ca","1",30,"0","Libertarian","Hispanic and Portuguese","Republican & Independent",91000,"Residential",1528679,"0"
"14635","tx","1",32,"1","Republican","European","Republican",42000,"Residential",187500,"0"
"14636","mi","0",67,"0","Non-Partisan","European","Independent",149000,"Apartment",88971,"0"
"14637","ks","1",54,"0","Republican","European","Republican",85000,"Apartment",125379,"0"
"14638","al","1",48,"1","Republican","European","Republican",141000,"Unknown",388402,"0"
"14639","ny","1",32,"0","Democratic","European","Democratic",45000,"Apartment",156874,"0"
"14640","pa","1",30,"1","Democratic","Likely African-American","Democratic",62999,"Apartment",32485,"0"
"14641","fl","1",76,"0","Republican","European","Republican",105000,"Residential",424444,"0"
"14642","ia","1",26,"0","Non-Partisan","European","Republican & Independent",160000,"Residential",204687,"1"
"14643","mi","1",25,"0","Republican","European","Republican",83983,"Apartment",463182,"0"
"14644","ca","0",25,"0","Non-Partisan","European","Independent",73000,"Apartment",347985,"0"
"14645","wa","1",63,"0","Democratic","European","Democratic",12000,"Residential",413247,"0"
"14646","wa","1",66,"1","Republican","European","Republican",65815,"Triplex",278618,"1"
"14647","tx","0",37,"1","Republican","","Republican",194000,"Residential",326450,"0"
"14648","nc","1",69,"1","Republican","European","Republican",29000,"Residential",92431,"1"
"14649","ca","1",53,"0","Democratic","Hispanic and Portuguese","Democratic",124000,"Residential",1575301,"0"
"14650","la","1",35,"1","Republican","European","Republican",250000,"Residential",192768,"0"
"14651","ct","1",73,"1","Republican","European","Democratic & Republican",111622,"Residential",1131681,"1"
"14652","ca","0",24,"1","Non-Partisan","European","Independent",29000,"Mobil Home",102432,"0"
"14653","tx","1",78,"1","Democratic","Hispanic and Portuguese","Democratic",6000,"Residential",112500,"0"
"14654","la","0",28,"0","Non-Partisan","European","Independent",89000,"Residential",83166,"0"
"14655","ks","1",41,"0","Non-Partisan","East and South Asian","Democratic & Independent",20000,"Residential",241145,"0"
"14656","nc","1",52,"1","Democratic","Likely African-American","Democratic & Independent",146697,"Apartment",447860,"0"
"14657","ny","0",50,"1","Non-Partisan","Other","Independent",181521,"Apartment",485977,"1"
"14658","oh","1",68,"1","Non-Partisan","European","Independent",146000,"Apartment",146382,"0"
"14659","ga","1",36,"0","Democratic","Likely African-American","Democratic",22499,"Apartment",195572,"1"
"14660","wa","1",65,"1","Republican","European","Republican",112000,"Apartment",476149,"0"
"14661","me","1",38,"1","Republican","","Republican & Independent",162000,"Residential",163749,"0"
"14662","co","0",32,"1","Non-Partisan","European","Independent",23000,"Apartment",NA,"0"
"14663","fl","1",56,"0","Democratic","European","Democratic",160576,"Apartment",393749,"0"
"14664","ga","1",50,"1","Republican","European","Republican",108000,"Residential",282050,"0"
"14665","pa","1",66,"1","Democratic","European","Democratic",70819,"Unknown",174655,"1"
"14666","oh","1",63,"1","Republican","European","Republican",76505,"Residential",290398,"0"
"14667","pa","1",57,"1","Registered Independent","European","Democratic & Independent",135592,"Residential",288700,"0"
"14668","il","1",56,"0","Democratic","European","Democratic",71000,"Apartment",349159,"0"
"14669","ca","0",26,"1","Non-Partisan","Hispanic and Portuguese","Democratic & Independent",29332,"Unknown",258849,"0"
"14670","md","1",58,"1","Democratic","East and South Asian","Democratic",73499,"Apartment",325000,"0"
"14671","oh","1",35,"1","Non-Partisan","European","Democratic & Independent",77499,"Residential",74100,"0"
"14672","ny","1",74,"1","Democratic","","Democratic",167000,"Apartment",875000,"1"
"14673","sc","0",19,"0","Democratic","Likely African-American","Democratic",33000,"Apartment",37500,"0"
"14674","md","1",34,"0","Democratic","European","Democratic",200186,"Residential",972443,"0"
"14675","co","1",50,"1","Non-Partisan","European","Democratic & Independent",123000,"Apartment",358421,"0"
"14676","ca","1",18,"0","Non-Partisan","European","Independent",244000,"Apartment",3126562,"0"
"14677","al","1",50,"0","Democratic","European","Democratic",245000,"Residential",347011,"0"
"14678","ny","1",64,"1","Non-Partisan","","Independent",60725,"Triplex",402188,"0"
"14679","nj","0",60,"0","Non-Partisan","European","Independent",85340,"Apartment",223956,"0"
"14680","mi","1",46,"1","Republican","European","Republican",39515,"Residential",185498,"0"
"14681","ga","1",42,"1","Democratic","Likely African-American","Democratic",61000,"Residential",81817,"1"
"14682","ky","0",40,"0","Republican","European","Republican",52000,"Unknown",69711,"0"
"14683","ma","1",53,"0","Non-Partisan","European","Democratic & Independent",151146,"Residential",1008386,"0"
"14684","mo","0",68,"0","Democratic","Likely African-American","Democratic",31000,"Apartment",69347,"1"
"14685","nh","0",NA,"1","Non-Partisan","European","Independent",61000,"Apartment",511460,"0"
"14686","il","1",88,"0","Republican","European","Republican & Independent",116921,"Residential",351489,"0"
"14687","md","0",NA,"0","Libertarian","European","Independent",NA,"Apartment",NA,"0"
"14688","tx","0",26,"1","Democratic","Likely African-American","Democratic",38000,"Apartment",149341,"0"
"14689","ca","1",27,"0","Democratic","","Democratic",95607,"Apartment",NA,"0"
"14690","co","1",60,"0","Non-Partisan","Hispanic and Portuguese","Democratic & Independent",190000,"Apartment",498002,"0"
"14691","tx","1",28,"1","Democratic","European","Democratic",131596,"Residential",188634,"0"
"14692","mn","1",31,"0","Republican","European","Republican",29000,"Residential",124388,"0"
"14693","ny","1",27,"1","Non-Partisan","European","Independent",21000,"Apartment",162754,"0"
"14694","ut","1",64,"1","Republican","European","Republican",56730,"Residential",407808,"1"
"14695","tx","1",30,"1","Democratic","European","Democratic",76492,"Residential",191902,"0"
"14696","nh","1",76,"0","Republican","European","Republican & Independent",135000,"Residential",827557,"0"
"14697","or","0",55,"0","Democratic","European","Democratic",54031,"Residential",153895,"0"
"14698","oh","1",64,"0","Republican","European","Republican & Independent",84000,"Residential",191724,"0"
"14699","ny","1",77,"1","Non-Partisan","East and South Asian","Republican & Independent",154000,"Residential",413387,"1"
"14700","ca","1",72,"1","Republican","European","Democratic & Republican & Independent",88000,"Residential",519886,"0"
"14701","il","1",34,"1","Democratic","European","Democratic",22000,"Apartment",172779,"0"
"14702","nc","0",66,"1","Non-Partisan","European","Independent",132000,"Apartment",224498,"0"
"14703","tn","1",46,"1","Democratic","European","Democratic",26000,"Apartment",124658,"0"
"14704","mo","1",60,"1","Democratic","Likely African-American","Democratic",48461,"Residential",167554,"0"
"14705","az","1",27,"1","Non-Partisan","European","Republican & Independent",114422,"Residential",324166,"0"
"14706","ca","1",35,"1","Republican","European","Republican",91000,"Residential",344657,"0"
"14707","tx","1",69,"1","Non-Partisan","European","Independent",166000,"Residential",361274,"1"
"14708","ca","1",NA,"0","Non-Partisan","European","Democratic & Independent",143925,"Residential",874999,"0"
"14709","fl","1",59,"1","Republican","European","Republican",53000,"Residential",155761,"0"
"14710","ca","1",52,"1","Democratic","European","Democratic",62000,"Apartment",1781751,"1"
"14711","az","0",35,"0","Republican","European","Republican",43000,"Residential",241352,"0"
"14712","sc","0",26,"0","Democratic","Likely African-American","Democratic",44326,"Apartment",62500,"0"
"14713","ok","0",72,"1","Democratic","European","Democratic",16000,"Unknown",226297,"0"
"14714","ca","0",40,"1","Republican","Hispanic and Portuguese","Republican",173000,"Residential",423999,"0"
"14715","il","1",65,"0","Democratic","Likely African-American","Democratic",95000,"Apartment",224999,"0"
"14716","mn","1",91,"1","Democratic","","Democratic",30908,"Residential",79545,"0"
"14717","va","1",72,"0","Democratic","European","Democratic",99000,"Unknown",226776,"0"
"14718","il","1",64,"0","Republican","European","Republican & Independent",114000,"Residential",87500,"0"
"14719","mi","1",78,"0","Democratic","European","Democratic",12000,"Residential",362147,"1"
"14720","nm","1",47,"0","Registered Independent","European","Independent",56000,"Unknown",268749,"0"
"14721","oh","0",66,"1","Republican","European","Republican",11000,"Residential",97061,"1"
"14722","wa","1",24,"1","Republican","","Republican",121000,"Residential",1340147,"0"
"14723","ut","1",36,"0","Republican","","Republican",60000,"Residential",213469,"1"
"14724","nv","1",84,"0","Democratic","","Democratic",132316,"Residential",568638,"1"
"14725","ca","1",54,"0","Democratic","European","Democratic",64000,"Residential",475000,"0"
"14726","ky","0",22,"0","Democratic","Likely African-American","Democratic",55304,"Apartment",119998,"0"
"14727","mi","0",23,"1","Democratic","European","Democratic",49000,"Residential",162500,"0"
"14728","ca","1",23,"0","Republican","European","Republican",239000,"Residential",1672964,"0"
"14729","wi","0",NA,"0","Non-Partisan","","Republican & Independent",61792,"Residential",162500,"0"
"14730","ky","1",71,"1","Republican","European","Republican",91249,"Residential",319840,"1"
"14731","fl","1",42,"1","Republican","European","Republican",91000,"Residential",137500,"0"
"14732","fl","1",45,"1","Democratic","European","Democratic",140000,"Apartment",NA,"0"
"14733","ca","1",44,"0","Republican","","Democratic & Republican",88000,"Residential",803812,"0"
"14734","tx","1",40,"1","Democratic","European","Democratic",106000,"Apartment",183781,"0"
"14735","pa","1",57,"0","Republican","European","Republican",148000,"Residential",356512,"0"
"14736","ct","1",85,"1","Non-Partisan","European","Independent",93518,"Duplex",1174563,"0"
"14737","pa","1",49,"0","Democratic","European","Democratic",NA,"Apartment",NA,"0"
"14738","ny","1",36,"1","Democratic","Likely African-American","Democratic",142000,"Residential",325252,"0"
"14739","il","1",40,"1","Democratic","European","Democratic",54454,"Unknown",153675,"1"
"14740","tx","0",23,"0","Democratic","Hispanic and Portuguese","Democratic",84192,"Unknown",202999,"0"
"14741","tx","1",62,"0","Republican","European","Democratic & Republican",136000,"Apartment",251880,"0"
"14742","nj","1",21,"0","Non-Partisan","European","Democratic & Independent",42999,"Unknown",62500,"0"
"14743","oh","1",53,"0","Non-Partisan","Hispanic and Portuguese","Independent",45000,"Unknown",153777,"0"
