"","state","voted","calculated_age","Voters_Gender","Parties_Description","EthnicGroups_EthnicGroup1Desc","Residence_HHParties_Description","CommercialData_EstimatedIncomeAmount","CommercialData_PropertyType","CommercialData_EstHomeValue","nonpartisan_donation"
"16875","il","1",57,"0","Democratic","European","Democratic",84000,"Residential",253092,"0"
"16876","tx","0",68,"1","Democratic","Hispanic and Portuguese","Democratic",25000,"Residential",173033,"0"
"16877","tx","0",91,"1","Democratic","European","Democratic",129000,"Unknown",152015,"0"
"16878","al","1",27,"0","Democratic","Likely African-American","Democratic",75669,"Unknown",58928,"0"
"16879","fl","1",44,"0","Republican","","Republican",176000,"Residential",364283,"0"
"16880","oh","0",80,"0","Non-Partisan","European","Independent",83467,"Residential",135196,"1"
"16881","ak","1",49,"0","Democratic","European","Democratic",138000,"Residential",269649,"0"
"16882","pa","1",76,"0","Democratic","European","Democratic",245000,"Residential",356249,"0"
"16883","ca","0",52,"0","Democratic","East and South Asian","Democratic & Independent",118614,"Unknown",757691,"0"
"16884","tn","1",47,"0","Non-Partisan","European","Independent",54000,"Residential",203716,"0"
"16885","wi","1",NA,"0","Republican","European","Republican",118000,"Residential",325000,"0"
"16886","ga","1",35,"0","Republican","European","Republican",19000,"Residential",141148,"0"
"16887","nj","0",42,"0","Non-Partisan","European","Independent",109000,"Apartment",198528,"0"
"16888","in","0",83,"0","Democratic","European","Democratic & Republican",104372,"Residential",499003,"0"
"16889","tx","0",26,"0","Non-Partisan","Hispanic and Portuguese","Independent",73124,"Apartment",183332,"0"
"16890","md","0",27,"1","Non-Partisan","European","Democratic & Independent",47000,"Residential",133361,"0"
"16891","wa","1",58,"1","Democratic","European","Democratic",239000,"Residential",963324,"1"
"16892","vt","1",35,"0","Democratic","European","Democratic",118000,"Residential",287500,"0"
"16893","mi","1",32,"1","Non-Partisan","European","Independent",53513,"Residential",248863,"0"
"16894","tx","0",20,"1","Non-Partisan","European","Independent",142000,"Apartment",379797,"0"
"16895","wi","1",42,"1","Non-Partisan","European","Independent",53396,"Apartment",304434,"0"
"16896","mi","1",50,"1","Democratic","European","Democratic",NA,"Apartment",NA,"1"
"16897","nj","1",84,"1","Democratic","","Democratic & Republican",30000,"Residential",336010,"1"
"16898","fl","1",23,"0","Democratic","European","Democratic & Independent",108517,"Residential",306128,"0"
"16899","ia","1",41,"0","Democratic","European","Democratic",234000,"Residential",874999,"1"
"16900","va","1",62,"1","Republican","European","Republican",79000,"Residential",538635,"1"
"16901","wa","1",84,"1","Democratic","European","Democratic",83000,"Residential",720134,"0"
"16902","mi","1",37,"1","Non-Partisan","European","Independent",67000,"Unknown",253688,"0"
"16903","mn","1",38,"1","Republican","European","Republican",65920,"Residential",263332,"0"
"16904","mn","1",94,"0","Republican","European","Republican",103645,"Residential",462380,"1"
"16905","la","1",51,"1","Republican","European","Republican & Independent",114000,"Condominium",259309,"0"
"16906","la","1",80,"1","Democratic","Likely African-American","Democratic",42000,"Residential",126748,"0"
"16907","ny","1",69,"0","Non-Partisan","European","Independent",17000,"Residential",159883,"0"
"16908","ma","1",70,"1","Republican","European","Republican",76000,"Residential",263601,"0"
"16909","nc","1",54,"1","Democratic","European","Democratic",11000,"Unknown",153124,"1"
"16910","oh","1",59,"1","Republican","","Republican",54000,"Residential",235525,"0"
"16911","wi","1",90,"1","Republican","European","Republican",29000,"Residential",231258,"1"
"16912","ca","1",36,"1","Democratic","Hispanic and Portuguese","Democratic",95216,"Apartment",399027,"0"
"16913","fl","1",52,"1","Republican","","Republican",86000,"Residential",116330,"0"
"16914","ca","0",41,"1","Democratic","Hispanic and Portuguese","Democratic",11000,"Apartment",179761,"0"
"16915","tx","0",28,"1","Democratic","European","Democratic",68000,"Residential",173912,"0"
"16916","az","0",24,"1","Non-Partisan","Hispanic and Portuguese","Independent",47000,"Apartment",159236,"0"
"16917","ny","1",39,"1","Democratic","European","Democratic",79000,"Condominium",490263,"0"
"16918","nc","1",69,"0","Democratic","European","Democratic & Independent",74000,"Residential",210279,"0"
"16919","ca","1",29,"1","Non-Partisan","European","Democratic & Independent",250000,"Residential",996487,"0"
"16920","wi","1",63,"1","Democratic","European","Democratic",48451,"Unknown",80951,"1"
"16921","tx","1",26,"1","Non-Partisan","European","Independent",52605,"Duplex",443486,"0"
"16922","ma","1",50,"1","Democratic","Hispanic and Portuguese","Democratic & Republican",70000,"Triplex",238332,"0"
"16923","nj","1",40,"1","Democratic","European","Democratic & Independent",87761,"Residential",296125,"0"
"16924","ia","1",33,"0","Republican","European","Republican",99389,"Residential",395823,"0"
"16925","ca","1",72,"0","Democratic","European","Democratic",130931,"Residential",2913809,"0"
"16926","wv","1",68,"1","Democratic","European","Democratic",NA,"Unknown",NA,"0"
"16927","in","1",32,"1","Democratic","European","Democratic & Republican & Independent",210000,"Residential",187500,"0"
"16928","ia","1",55,"0","Republican","European","Republican",129653,"Residential",137500,"0"
"16929","ny","0",47,"0","Non-Partisan","Other","Democratic & Independent",67000,"Apartment",194445,"0"
"16930","tn","1",49,"1","Republican","European","Republican",218000,"Residential",641344,"1"
"16931","az","1",47,"1","Non-Partisan","European","Independent",100753,"Residential",79249,"0"
"16932","fl","1",70,"1","Republican","European","Republican",116000,"Residential",525474,"1"
"16933","va","1",18,"0","Democratic","Likely African-American","Democratic",89515,"Apartment",359216,"0"
"16934","ar","1",47,"0","Non-Partisan","European","Independent",117000,"Residential",126748,"0"
"16935","ca","1",69,"0","Democratic","European","Democratic",85023,"Residential",915202,"1"
"16936","ok","1",62,"1","Republican","European","Republican",115000,"Unknown",94541,"0"
"16937","il","1",56,"0","Non-Partisan","European","Independent",213000,"Residential",1000000,"0"
"16938","va","1",34,"1","Republican","European","Republican",172856,"Unknown",493402,"0"
"16939","md","1",53,"1","Democratic","European","Democratic",NA,"Unknown",NA,"0"
"16940","co","1",59,"0","Republican","European","Republican",250000,"Residential",3226145,"0"
"16941","nv","1",85,"1","Democratic","Hispanic and Portuguese","Democratic & Independent",20000,"Residential",116357,"0"
"16942","tx","1",79,"0","Democratic","Hispanic and Portuguese","Democratic",148000,"Residential",194919,"0"
"16943","va","1",19,"0","Republican","European","Republican",87000,"Residential",243478,"0"
"16944","fl","0",24,"0","Non-Partisan","Hispanic and Portuguese","Democratic & Republican & Independent",58124,"Duplex",246323,"0"
"16945","ga","1",68,"0","Democratic","Likely African-American","Democratic",70000,"Residential",353060,"0"
"16946","ca","1",23,"1","Democratic","","Democratic",101527,"Unknown",551675,"0"
"16947","oh","1",58,"0","Democratic","European","Democratic",39763,"Residential",229491,"1"
"16948","ny","1",70,"1","Democratic","Likely African-American","Democratic",44285,"Apartment",272158,"0"
"16949","la","1",59,"1","Democratic","European","Democratic & Republican",67221,"Residential",130283,"0"
"16950","mi","1",66,"1","Republican","European","Republican",97000,"Apartment",228715,"1"
"16951","il","1",91,"0","Democratic","European","Democratic",74365,"Residential",202391,"1"
"16952","fl","1",47,"1","Democratic","Hispanic and Portuguese","Democratic",67499,"Condominium",367826,"0"
"16953","ca","1",57,"0","Democratic","Hispanic and Portuguese","Democratic & Republican",147000,"Unknown",449767,"0"
"16954","nm","1",31,"1","Republican","European","Republican",12000,"Residential",177499,"1"
"16955","fl","0",70,"0","Republican","Likely African-American","Republican",123000,"Unknown",195138,"0"
"16956","in","1",33,"0","Non-Partisan","European","Republican & Independent",145000,"Unknown",151723,"0"
"16957","wa","1",42,"1","Democratic","Hispanic and Portuguese","Democratic",108368,"Unknown",378922,"0"
"16958","sd","1",48,"1","Republican","","Republican",149000,"Apartment",171969,"0"
"16959","nj","1",70,"1","Non-Partisan","European","Independent",113000,"Residential",483116,"1"
"16960","ny","0",39,"0","Non-Partisan","","Independent",105000,"Residential",289387,"0"
"16961","or","1",54,"0","Republican","European","Republican & Independent",143749,"Residential",325000,"0"
"16962","ny","1",32,"1","Democratic","Hispanic and Portuguese","Democratic",79219,"Residential",297722,"0"
"16963","fl","1",65,"1","Democratic","Hispanic and Portuguese","Democratic",137000,"Residential",343421,"0"
"16964","il","1",73,"0","Democratic","European","Democratic & Independent",98000,"Residential",212500,"1"
"16965","md","1",72,"0","Democratic","European","Democratic",121000,"Residential",463458,"1"
"16966","tx","1",51,"0","Non-Partisan","European","Independent",225000,"Residential",625000,"0"
"16967","nj","0",36,"1","Republican","European","Republican",42000,"Apartment",219665,"0"
"16968","tx","0",65,"0","Democratic","Likely African-American","Democratic",31000,"Apartment",142373,"0"
"16969","il","0",25,"1","Democratic","European","Democratic",60000,"Unknown",145542,"0"
"16970","ca","1",56,"0","American Independent","European","Independent",86345,"Apartment",283332,"1"
"16971","pa","1",33,"1","Republican","European","Democratic & Republican",81249,"Apartment",358107,"0"
"16972","ny","0",62,"0","Non-Partisan","Hispanic and Portuguese","Independent",99281,"Apartment",247008,"0"
"16973","or","0",33,"0","Non-Partisan","European","Independent",70000,"Apartment",230178,"0"
"16974","az","0",24,"1","Republican","Hispanic and Portuguese","Republican",92173,"Apartment",236312,"0"
"16975","ca","1",78,"0","Democratic","East and South Asian","Democratic & Independent",121000,"Residential",713116,"0"
"16976","ny","0",18,"0","Non-Partisan","European","Independent",103000,"Apartment",203496,"0"
"16977","fl","1",76,"0","Republican","Hispanic and Portuguese","Democratic & Republican",61133,"Apartment",176715,"0"
"16978","nc","1",47,"0","Non-Partisan","European","Independent",74218,"Residential",28173,"0"
"16979","wa","0",36,"0","Democratic","Likely African-American","Democratic",85794,"Apartment",268135,"0"
"16980","mi","1",22,"1","Republican","European","Republican",81000,"Residential",141760,"0"
"16981","tx","1",18,"1","Democratic","European","Democratic",66249,"Residential",291188,"0"
"16982","ga","1",36,"0","Republican","European","Democratic & Republican",176000,"Residential",678815,"0"
"16983","tx","0",27,"1","Republican","European","Republican",149278,"Residential",593954,"0"
"16984","tx","1",72,"0","Democratic","Hispanic and Portuguese","Democratic",125584,"Residential",192335,"0"
"16985","ok","0",63,"1","Non-Partisan","European","Independent",31013,"Residential",206050,"0"
"16986","in","0",31,"0","Non-Partisan","Hispanic and Portuguese","Independent",23983,"Apartment",137500,"0"
"16987","va","0",31,"1","Democratic","Likely African-American","Democratic",40624,"Apartment",374719,"0"
"16988","ny","1",38,"1","Non-Partisan","East and South Asian","Democratic & Independent",80000,"Residential",475000,"0"
"16989","co","1",96,"1","Republican","East and South Asian","Democratic & Republican",250000,"Residential",1506230,"0"
"16990","tx","1",49,"0","Republican","European","Republican",175445,"Residential",97546,"0"
"16991","oh","1",36,"1","Non-Partisan","","Independent",35000,"Unknown",87500,"0"
"16992","va","1",65,"0","Republican","European","Republican",217000,"Residential",573488,"0"
"16993","fl","1",52,"0","Democratic","European","Democratic",NA,"Apartment",NA,"0"
"16994","ca","0",55,"1","Non-Partisan","European","Independent",18000,"Apartment",237313,"0"
"16995","oh","1",64,"0","Republican","European","Republican",95521,"Residential",75749,"0"
"16996","ak","1",75,"1","Republican","European","Republican",89246,"Residential",559659,"0"
"16997","mi","1",87,"0","Republican","European","Republican",66000,"Residential",289546,"1"
"16998","al","1",80,"0","Republican","Likely African-American","Republican",67000,"Residential",164706,"1"
"16999","pa","1",63,"1","Republican","European","Republican",110000,"Triplex",224255,"0"
"17000","tx","1",65,"1","Democratic","European","Democratic",56847,"Residential",216565,"0"
"17001","ny","1",70,"0","Republican","European","Republican & Independent",162000,"Residential",425368,"0"
"17002","tn","1",49,"1","Non-Partisan","European","Independent",123000,"Residential",98157,"1"
"17003","la","0",25,"1","Republican","European","Republican",85000,"Apartment",374333,"0"
"17004","md","1",NA,"0","Democratic","European","Democratic",250000,"Unknown",552895,"0"
"17005","ut","0",18,"1","Republican","","Republican & Independent",75000,"Residential",370465,"0"
"17006","az","0",35,"0","Republican","Likely African-American","Democratic & Republican",104000,"Residential",250822,"0"
"17007","tx","0",31,"0","Democratic","European","Democratic & Republican",47000,"Unknown",208765,"1"
"17008","ok","1",33,"1","Democratic","European","Democratic",133000,"Unknown",206525,"0"
"17009","fl","0",37,"1","Non-Partisan","East and South Asian","Democratic & Republican & Independent",74000,"Apartment",440396,"0"
"17010","fl","1",57,"0","Republican","European","Democratic & Republican",72288,"Apartment",335546,"1"
"17011","fl","1",46,"0","Republican","Hispanic and Portuguese","Republican",121000,"Residential",115992,"0"
"17012","oh","0",53,"0","Democratic","Likely African-American","Democratic",43000,"Mobil Home",85880,"0"
"17013","co","1",48,"0","Democratic","Hispanic and Portuguese","Democratic",68635,"Unknown",455262,"0"
"17014","ca","1",22,"0","Non-Partisan","Hispanic and Portuguese","Democratic & Republican & Independent",56000,"Residential",592117,"0"
"17015","nj","1",65,"0","Non-Partisan","European","Independent",85050,"Unknown",332121,"0"
"17016","mi","1",20,"0","Democratic","","Democratic & Republican & Independent",173000,"Residential",224297,"0"
"17017","ut","1",50,"1","Republican","European","Republican",62726,"Residential",225349,"0"
"17018","ca","1",66,"0","Democratic","","Democratic",97320,"Condominium",208118,"0"
