"","state","voted","calculated_age","Voters_Gender","Parties_Description","EthnicGroups_EthnicGroup1Desc","Residence_HHParties_Description","CommercialData_EstimatedIncomeAmount","CommercialData_PropertyType","CommercialData_EstHomeValue","nonpartisan_donation"
"17378","ia","1",23,"1","Republican","European","Republican & Independent",36617,"Residential",87500,"0"
"17379","tx","0",75,"1","Democratic","Hispanic and Portuguese","Democratic",NA,"Residential",NA,"0"
"17380","ca","1",35,"1","Democratic","Hispanic and Portuguese","Democratic",130977,"Apartment",212500,"0"
"17381","nh","1",NA,"0","Non-Partisan","","Democratic & Independent",105000,"Apartment",260066,"0"
"17382","pa","1",66,"1","Non-Partisan","Hispanic and Portuguese","Independent",233000,"Residential",434343,"0"
"17383","nm","0",60,"1","Democratic","Hispanic and Portuguese","Democratic",82000,"Residential",151675,"0"
"17384","co","1",42,"1","Non-Partisan","European","Democratic & Independent",96000,"Residential",258849,"0"
"17385","il","1",39,"0","Non-Partisan","Hispanic and Portuguese","Independent",126000,"Apartment",223209,"0"
"17386","ma","1",23,"0","Non-Partisan","European","Republican & Independent",250000,"Residential",831542,"0"
"17387","oh","1",85,"1","Democratic","European","Democratic",59000,"Residential",146773,"1"
"17388","ga","1",26,"0","Non-Partisan","European","Republican & Independent",124000,"Unknown",214893,"0"
"17389","wa","1",76,"1","Democratic","European","Democratic",54000,"Residential",121527,"0"
"17390","mn","1",61,"0","Democratic","European","Democratic",69000,"Residential",264435,"1"
"17391","mn","1",65,"1","Republican","","Republican",173000,"Residential",260066,"1"
"17392","tn","0",22,"1","Non-Partisan","Likely African-American","Democratic & Independent",62033,"Residential",174652,"1"
"17393","oh","1",80,"1","Democratic","European","Democratic",57000,"Residential",134090,"1"
"17394","tx","0",65,"0","Democratic","Hispanic and Portuguese","Democratic",43000,"Apartment",84499,"0"
"17395","il","1",39,"0","Non-Partisan","East and South Asian","Independent",67000,"Condominium",238829,"0"
"17396","nc","0",57,"0","Democratic","European","Democratic",8000,"Residential",212500,"0"
"17397","fl","0",54,"0","Democratic","Likely African-American","Democratic",12000,"Apartment",196975,"0"
"17398","nv","0",65,"0","Non-Partisan","European","Independent",NA,"Apartment",NA,"0"
"17399","tx","1",42,"1","Republican","European","Republican",48000,"Apartment",87500,"0"
"17400","nc","1",50,"1","Democratic","Likely African-American","Democratic",58999,"Apartment",192544,"0"
"17401","ga","1",74,"0","Democratic","Hispanic and Portuguese","Democratic",67382,"Residential",123213,"0"
"17402","ca","1",42,"0","Democratic","Hispanic and Portuguese","Democratic",91070,"Unknown",680172,"0"
"17403","or","0",21,"0","Republican","European","Republican",83000,"Residential",206050,"0"
"17404","ca","1",63,"1","Non-Partisan","European","Republican & Independent",98789,"Unknown",227638,"0"
"17405","oh","0",70,"0","Republican","European","Republican",14000,"Residential",70952,"1"
"17406","fl","1",41,"0","Republican","European","Republican",77000,"Residential",187500,"0"
"17407","mi","1",38,"1","Republican","European","Republican",110488,"Residential",157187,"0"
"17408","ny","1",47,"0","Republican","European","Republican & Independent",237000,"Residential",3607648,"0"
"17409","il","1",39,"0","Non-Partisan","European","Independent",35000,"Unknown",55666,"0"
"17410","ia","1",61,"0","Democratic","","Democratic",190000,"Residential",428745,"0"
"17411","co","1",19,"0","Democratic","European","Democratic & Independent",103000,"Residential",132894,"0"
"17412","tx","1",78,"1","Republican","European","Republican",94407,"Unknown",103433,"0"
"17413","me","1",44,"0","Republican","","Democratic & Republican",64530,"Apartment",95581,"0"
"17414","hi","0",68,"1","Democratic","Hispanic and Portuguese","Democratic",55000,"Residential",567647,"0"
"17415","co","0",57,"0","Democratic","East and South Asian","Democratic & Independent",71000,"Residential",229836,"0"
"17416","sc","1",64,"1","Republican","European","Republican",68181,"Residential",154941,"0"
"17417","al","1",38,"1","Democratic","Likely African-American","Democratic",88000,"Apartment",193070,"0"
"17418","ca","1",61,"1","Democratic","Likely African-American","Democratic",56758,"Apartment",287500,"1"
"17419","fl","1",45,"0","Democratic","European","Democratic",NA,"Residential",NA,"0"
"17420","mi","0",50,"0","Republican","","Republican",84000,"Apartment",191087,"0"
"17421","wi","1",54,"0","Democratic","European","Democratic",36000,"Residential",114067,"1"
"17422","fl","1",24,"0","Democratic","Hispanic and Portuguese","Democratic",227000,"Apartment",974621,"0"
"17423","or","1",42,"1","Democratic","European","Democratic",129000,"Apartment",518175,"0"
"17424","vt","1",56,"0","Non-Partisan","European","Independent",137499,"Residential",904189,"0"
"17425","oh","1",46,"0","Non-Partisan","European","Republican & Independent",68905,"Residential",139077,"1"
"17426","ga","1",59,"1","Democratic","Likely African-American","Democratic",8000,"Residential",78907,"1"
"17427","wv","1",48,"0","Republican","European","Republican",28257,"Residential",136412,"0"
"17428","ca","1",35,"1","Democratic","European","Democratic",133583,"Residential",1215381,"0"
"17429","nc","1",52,"0","Republican","European","Democratic & Republican",54000,"Unknown",162500,"0"
"17430","ca","0",21,"1","Non-Partisan","Hispanic and Portuguese","Independent",64053,"Apartment",338182,"0"
"17431","oh","1",63,"1","Republican","European","Republican",87201,"Apartment",175143,"0"
"17432","co","1",22,"0","Non-Partisan","Likely African-American","Democratic & Independent",47000,"Apartment",225115,"0"
"17433","ca","1",42,"1","Democratic","European","Democratic & Republican",102000,"Apartment",625000,"0"
"17434","il","1",21,"1","Democratic","European","Democratic & Independent",160000,"Apartment",888994,"0"
"17435","pa","0",30,"0","Democratic","Hispanic and Portuguese","Democratic & Republican",51666,"Unknown",84999,"0"
"17436","la","1",69,"1","Republican","","Republican",84000,"Unknown",146995,"1"
"17437","oh","0",37,"0","Democratic","Likely African-American","Democratic",54000,"Apartment",NA,"0"
"17438","oh","0",34,"0","Non-Partisan","European","Independent",38399,"Residential",316524,"0"
"17439","ca","1",31,"0","Non-Partisan","European","Republican & Independent",215000,"Residential",1001450,"0"
"17440","ca","1",30,"0","Republican","","Republican",47000,"Apartment",211194,"0"
"17441","mo","0",47,"0","Republican","European","Republican",60000,"Residential",64853,"0"
"17442","nh","1",56,"1","Democratic","European","Democratic",62768,"Residential",305196,"0"
"17443","ca","1",50,"1","Republican","","Republican",62000,"Residential",647853,"0"
"17444","fl","1",61,"0","Republican","European","Republican & Independent",141000,"Residential",332440,"0"
"17445","sd","1",77,"0","Republican","European","Republican",81000,"Residential",232673,"1"
"17446","ga","1",50,"1","Democratic","European","Democratic",250000,"Residential",629933,"0"
"17447","mt","0",59,"1","Democratic","","Democratic",165000,"Residential",342824,"0"
"17448","in","1",97,"1","Republican","European","Republican",88760,"Residential",329977,"0"
"17449","mo","1",43,"1","Non-Partisan","European","Independent",59000,"Residential",181357,"0"
"17450","pa","1",40,"1","Republican","European","Democratic & Republican",110312,"Residential",283332,"1"
"17451","ky","0",29,"1","Republican","European","Republican",63838,"Apartment",291278,"0"
"17452","ny","0",43,"1","Non-Partisan","Likely African-American","Independent",17000,"Residential",62500,"0"
"17453","pa","1",32,"0","Republican","European","Republican",25000,"Unknown",87500,"0"
"17454","al","1",50,"0","Republican","European","Republican",38499,"Residential",85958,"0"
"17455","ma","1",75,"0","Non-Partisan","Other","Democratic & Independent",64000,"Residential",575500,"0"
"17456","wi","1",89,"0","Republican","European","Republican",195000,"Residential",375000,"1"
"17457","pa","0",32,"0","Non-Partisan","European","Independent",62000,"Unknown",285374,"0"
"17458","ky","1",41,"1","Republican","European","Democratic & Republican",106249,"Triplex",421638,"1"
"17459","md","1",61,"1","Democratic","Likely African-American","Democratic & Independent",90000,"Residential",350858,"1"
"17460","mo","0",33,"0","Republican","European","Republican",76862,"Residential",252627,"0"
"17461","ca","1",37,"0","Democratic","Hispanic and Portuguese","Democratic",76000,"Apartment",660936,"0"
"17462","ca","1",68,"1","Democratic","Other","Democratic & Independent",99000,"Condominium",1263274,"1"
"17463","mi","0",34,"1","Democratic","European","Democratic",136000,"Residential",181500,"0"
"17464","co","1",68,"1","Non-Partisan","Hispanic and Portuguese","Independent",90131,"Condominium",394999,"0"
"17465","mi","1",81,"0","Republican","European","Republican",120438,"Residential",194737,"1"
"17466","mo","1",36,"0","Republican","European","Republican",44000,"Apartment",98374,"0"
"17467","il","1",66,"1","Democratic","","Democratic",86183,"Residential",324904,"1"
"17468","oh","1",27,"0","Democratic","European","Democratic",69100,"Duplex",195114,"0"
"17469","tx","1",48,"1","Democratic","Other","Democratic",17000,"Apartment",203124,"0"
"17470","dc","0",90,"1","Democratic","European","Democratic",121000,"Apartment",269409,"0"
"17471","al","0",53,"1","Republican","","Republican",39000,"Residential",287716,"0"
"17472","tn","0",54,"0","Democratic","Likely African-American","Democratic",40000,"Unknown",117225,"0"
"17473","ca","1",26,"1","Republican","","Republican & Independent",135000,"Apartment",828884,"1"
"17474","ca","0",61,"0","Unknown","Hispanic and Portuguese","Democratic & Independent",44000,"Apartment",184090,"0"
"17475","ia","0",20,"0","Non-Partisan","European","Democratic & Independent",57454,"Mobil Home",87500,"0"
"17476","la","0",23,"0","Non-Partisan","European","Independent",45967,"Residential",194790,"0"
"17477","pa","0",22,"0","Democratic","Likely African-American","Democratic",85780,"Apartment",134999,"0"
"17478","ny","1",78,"0","Democratic","European","Democratic",91000,"Apartment",396238,"0"
"17479","il","0",50,"0","Non-Partisan","European","Democratic & Independent",78570,"Residential",280829,"0"
"17480","hi","1",NA,"0","Democratic","East and South Asian","Democratic",199000,"Apartment",1175354,"0"
"17481","nc","1",22,"0","Republican","","Republican",90178,"Residential",199193,"0"
"17482","az","1",19,"0","Democratic","Hispanic and Portuguese","Democratic",90178,"Apartment",249211,"0"
"17483","wa","1",25,"1","Democratic","East and South Asian","Democratic",88050,"Residential",881135,"0"
"17484","pa","1",94,"0","Republican","European","Republican",37874,"Residential",189497,"1"
"17485","tx","1",41,"1","Democratic","European","Democratic",96000,"Apartment",438274,"0"
"17486","il","1",70,"1","Non-Partisan","Hispanic and Portuguese","Independent",94999,"Apartment",188063,"0"
"17487","de","1",38,"0","Democratic","Likely African-American","Democratic",60491,"Apartment",325000,"0"
"17488","oh","1",32,"1","Non-Partisan","European","Independent",250000,"Residential",247768,"0"
"17489","co","0",62,"1","Democratic","Hispanic and Portuguese","Democratic",57249,"Apartment",434145,"0"
"17490","ca","1",60,"0","Democratic","Hispanic and Portuguese","Democratic",98000,"Residential",282128,"0"
"17491","wa","1",28,"1","Democratic","European","Democratic & Independent",89000,"Unknown",443436,"0"
"17492","fl","1",67,"1","Democratic","European","Independent",102000,"Condominium",160525,"0"
"17493","pa","1",62,"0","Republican","European","Republican",34000,"Residential",92972,"0"
"17494","pa","0",28,"1","Non-Partisan","European","Republican & Independent",49000,"Residential",44210,"0"
"17495","ma","1",57,"1","Democratic","European","Democratic",116000,"Residential",252940,"0"
"17496","il","0",28,"1","Democratic","","Democratic",28000,"Apartment",156770,"1"
"17497","wi","1",NA,"1","Democratic","European","Democratic",55203,"Apartment",NA,"0"
"17498","nv","1",36,"0","Democratic","Likely African-American","Democratic",31000,"Unknown",278074,"0"
"17499","wa","1",65,"0","Republican","European","Republican",149000,"Residential",321963,"1"
"17500","mi","0",48,"1","Non-Partisan","European","Independent",46000,"Apartment",220011,"0"
"17501","wa","1",54,"0","Democratic","Likely African-American","Democratic",26000,"Triplex",NA,"0"
"17502","va","1",34,"1","Democratic","European","Democratic",110226,"Residential",1067487,"0"
"17503","wi","1",NA,"0","Non-Partisan","Hispanic and Portuguese","Independent",108000,"Residential",189966,"0"
"17504","oh","0",41,"1","Non-Partisan","European","Independent",110713,"Unknown",95237,"0"
"17505","ca","1",69,"1","Non-Partisan","","Independent",74825,"Residential",169922,"1"
"17506","oh","1",27,"0","Democratic","European","Democratic & Republican",67058,"Residential",44102,"0"
"17507","tx","1",32,"1","Democratic","Hispanic and Portuguese","Democratic",68855,"Residential",312946,"0"
"17508","co","1",52,"1","Non-Partisan","Hispanic and Portuguese","Independent",75169,"Residential",112500,"0"
"17509","fl","1",53,"0","Democratic","","Democratic",110000,"Residential",410011,"0"
"17510","il","0",49,"1","Non-Partisan","European","Independent",103150,"Apartment",354618,"0"
"17511","nj","1",81,"1","Democratic","European","Democratic",70000,"Residential",241161,"1"
"17512","il","1",22,"1","Democratic","Hispanic and Portuguese","Democratic",42092,"Residential",85606,"0"
"17513","ny","1",34,"1","Democratic","European","Democratic",242000,"Apartment",875000,"0"
"17514","md","0",46,"1","Democratic","European","Democratic",65000,"Apartment",211525,"0"
"17515","fl","1",35,"1","Non-Partisan","Hispanic and Portuguese","Independent",60000,"Residential",363291,"0"
"17516","ri","0",76,"1","Democratic","European","Democratic & Independent",118614,"Apartment",464995,"1"
"17517","wa","1",44,"0","Democratic","European","Democratic",89361,"Residential",347595,"1"
"17518","ca","1",34,"1","Non-Partisan","East and South Asian","Democratic & Independent",140000,"Residential",1376587,"0"
"17519","mi","0",69,"1","Non-Partisan","European","Independent",19000,"Apartment",85416,"0"
"17520","ca","1",54,"1","Republican","European","Republican",95000,"Residential",297808,"0"
"17521","ga","1",64,"1","Republican","European","Republican",61441,"Residential",120689,"0"
